INPUT FILE: /Users/cc/Desktop/hamiltonian/stacking/stacking_examples/R1-C4_R2-C4_R3-C4.txt

Stacking Case (types read from header)
-------------------------------------
R1: C4 — m even > 2, n = 3
R2: C4 — m even > 2, n = 3
R3: C4 — m even > 2, n = 3

Example 1
  R1: m=8, n=3
  R2: m=6, n=3
  R3: m=4, n=3
  #Solutions: 74
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
      1. R3[0->1], R2[1->0], R1[0->1]
      2. R3[0->1], R2[1->0], R1[0->3]
      3. R3[0->1], R2[1->0], R1[0->5]
      4. R3[0->1], R2[1->0], R1[0->7]
      5. R3[0->1], R2[1->2], R1[2->1]
      6. R3[0->1], R2[1->2], R1[2->3]
      7. R3[0->1], R2[1->2], R1[2->5]
      8. R3[0->1], R2[1->2], R1[2->7]
      9. R3[0->3], R2[3->0], R1[0->1]
     10. R3[0->3], R2[3->0], R1[0->3]
     11. R3[0->3], R2[3->0], R1[0->5]
     12. R3[0->3], R2[3->0], R1[0->7]
     13. R3[0->3], R2[3->2], R1[2->1]
     14. R3[0->3], R2[3->2], R1[2->3]
     15. R3[0->3], R2[3->2], R1[2->5]
     16. R3[0->3], R2[3->2], R1[2->7]
     17. R3[0->3], R2[3->4], R1[4->3]
     18. R3[0->3], R2[3->4], R1[4->5]
     19. R3[0->3], R2[3->4], R1[4->7]
     20. R3[1->0], R2[0->1], R1[1->0]
     21. R3[1->0], R2[0->1], R1[1->2]
     22. R3[1->0], R2[0->3], R1[3->0]
     23. R3[1->0], R2[0->3], R1[3->2]
     24. R3[1->0], R2[0->3], R1[3->4]
     25. R3[1->0], R2[0->5], R1[5->0]
     26. R3[1->0], R2[0->5], R1[5->2]
     27. R3[1->0], R2[0->5], R1[5->4]
     28. R3[1->0], R2[0->5], R1[5->6]
     29. R3[1->2], R2[2->1], R1[1->0]
     30. R3[1->2], R2[2->1], R1[1->2]
     31. R3[1->2], R2[2->3], R1[3->0]
     32. R3[1->2], R2[2->3], R1[3->2]
     33. R3[1->2], R2[2->3], R1[3->4]
     34. R3[1->2], R2[2->5], R1[5->0]
     35. R3[1->2], R2[2->5], R1[5->2]
     36. R3[1->2], R2[2->5], R1[5->4]
     37. R3[1->2], R2[2->5], R1[5->6]
     38. R3[2->1], R2[1->0], R1[0->1]
     39. R3[2->1], R2[1->0], R1[0->3]
     40. R3[2->1], R2[1->0], R1[0->5]
     41. R3[2->1], R2[1->0], R1[0->7]
     42. R3[2->1], R2[1->2], R1[2->1]
     43. R3[2->1], R2[1->2], R1[2->3]
     44. R3[2->1], R2[1->2], R1[2->5]
     45. R3[2->1], R2[1->2], R1[2->7]
