INPUT FILE: /Users/cc/Desktop/hamiltonian/stacking/stacking_examples/R1-C5_R2-C5_R3-C7.txt

Stacking Case (types read from header)
-------------------------------------
R1: C5 — m even > 2, n odd > 3
R2: C5 — m even > 2, n odd > 3
R3: C7 — m odd > 3, n = 2

Example 1
  R1: m=8, n=5
  R2: m=6, n=5
  R3: m=5, n=2
  #Solutions: 120
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
      1. R3[0->0], R2[0->1], R1[1->0]
      2. R3[0->0], R2[0->1], R1[1->2]
      3. R3[0->0], R2[0->1], R1[1->4]
      4. R3[0->0], R2[0->1], R1[1->6]
      5. R3[0->0], R2[0->3], R1[3->0]
      6. R3[0->0], R2[0->3], R1[3->2]
      7. R3[0->0], R2[0->3], R1[3->4]
      8. R3[0->0], R2[0->3], R1[3->6]
      9. R3[0->0], R2[0->5], R1[5->0]
     10. R3[0->0], R2[0->5], R1[5->2]
     11. R3[0->0], R2[0->5], R1[5->4]
     12. R3[0->0], R2[0->5], R1[5->6]
     13. R3[0->2], R2[2->1], R1[1->0]
     14. R3[0->2], R2[2->1], R1[1->2]
     15. R3[0->2], R2[2->1], R1[1->4]
     16. R3[0->2], R2[2->1], R1[1->6]
     17. R3[0->2], R2[2->3], R1[3->0]
     18. R3[0->2], R2[2->3], R1[3->2]
     19. R3[0->2], R2[2->3], R1[3->4]
     20. R3[0->2], R2[2->3], R1[3->6]
     21. R3[0->2], R2[2->5], R1[5->0]
     22. R3[0->2], R2[2->5], R1[5->2]
     23. R3[0->2], R2[2->5], R1[5->4]
     24. R3[0->2], R2[2->5], R1[5->6]
     25. R3[0->4], R2[4->1], R1[1->0]
     26. R3[0->4], R2[4->1], R1[1->2]
     27. R3[0->4], R2[4->1], R1[1->4]
     28. R3[0->4], R2[4->1], R1[1->6]
     29. R3[0->4], R2[4->3], R1[3->0]
     30. R3[0->4], R2[4->3], R1[3->2]
     31. R3[0->4], R2[4->3], R1[3->4]
     32. R3[0->4], R2[4->3], R1[3->6]
     33. R3[0->4], R2[4->5], R1[5->0]
     34. R3[0->4], R2[4->5], R1[5->2]
     35. R3[0->4], R2[4->5], R1[5->4]
     36. R3[0->4], R2[4->5], R1[5->6]
     37. R3[1->3], R2[3->0], R1[0->1]
     38. R3[1->3], R2[3->0], R1[0->3]
     39. R3[1->3], R2[3->0], R1[0->5]
     40. R3[1->3], R2[3->0], R1[0->7]
     41. R3[1->3], R2[3->2], R1[2->1]
     42. R3[1->3], R2[3->2], R1[2->3]
     43. R3[1->3], R2[3->2], R1[2->5]
     44. R3[1->3], R2[3->2], R1[2->7]
     45. R3[1->3], R2[3->4], R1[4->1]
     46. R3[1->3], R2[3->4], R1[4->3]
     47. R3[1->3], R2[3->4], R1[4->5]
     48. R3[1->3], R2[3->4], R1[4->7]
     49. R3[2->0], R2[0->1], R1[1->0]
     50. R3[2->0], R2[0->1], R1[1->2]
     51. R3[2->0], R2[0->1], R1[1->4]
     52. R3[2->0], R2[0->1], R1[1->6]
     53. R3[2->0], R2[0->3], R1[3->0]
     54. R3[2->0], R2[0->3], R1[3->2]
     55. R3[2->0], R2[0->3], R1[3->4]
     56. R3[2->0], R2[0->3], R1[3->6]
     57. R3[2->0], R2[0->5], R1[5->0]
