INPUT FILE: /Users/cc/Desktop/hamiltonian/stacking/stacking_examples/R1-C5_R2-C8_R3-C9.txt

Stacking Case (types read from header)
-------------------------------------
R1: C5 — m even > 2, n odd > 3
R2: C8 — m odd > 3, n even > 2
R3: C9 — m odd > 3, n odd

Example 1
  R1: m=8, n=5
  R2: m=7, n=4
  R3: m=5, n=5
  #Solutions: 144
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
      1. R3[0->0], R2[0->0], R1[0->1]
      2. R3[0->0], R2[0->0], R1[0->3]
      3. R3[0->0], R2[0->0], R1[0->5]
      4. R3[0->0], R2[0->0], R1[0->7]
      5. R3[0->0], R2[0->2], R1[2->1]
      6. R3[0->0], R2[0->2], R1[2->3]
      7. R3[0->0], R2[0->2], R1[2->5]
      8. R3[0->0], R2[0->2], R1[2->7]
      9. R3[0->0], R2[0->4], R1[4->1]
     10. R3[0->0], R2[0->4], R1[4->3]
     11. R3[0->0], R2[0->4], R1[4->5]
     12. R3[0->0], R2[0->4], R1[4->7]
     13. R3[0->0], R2[0->6], R1[6->1]
     14. R3[0->0], R2[0->6], R1[6->3]
     15. R3[0->0], R2[0->6], R1[6->5]
     16. R3[0->0], R2[0->6], R1[6->7]
     17. R3[0->2], R2[2->0], R1[0->1]
     18. R3[0->2], R2[2->0], R1[0->3]
     19. R3[0->2], R2[2->0], R1[0->5]
     20. R3[0->2], R2[2->0], R1[0->7]
     21. R3[0->2], R2[2->2], R1[2->1]
     22. R3[0->2], R2[2->2], R1[2->3]
     23. R3[0->2], R2[2->2], R1[2->5]
     24. R3[0->2], R2[2->2], R1[2->7]
     25. R3[0->2], R2[2->4], R1[4->1]
     26. R3[0->2], R2[2->4], R1[4->3]
     27. R3[0->2], R2[2->4], R1[4->5]
     28. R3[0->2], R2[2->4], R1[4->7]
     29. R3[0->2], R2[2->6], R1[6->1]
     30. R3[0->2], R2[2->6], R1[6->3]
     31. R3[0->2], R2[2->6], R1[6->5]
     32. R3[0->2], R2[2->6], R1[6->7]
     33. R3[0->4], R2[4->0], R1[0->1]
     34. R3[0->4], R2[4->0], R1[0->3]
     35. R3[0->4], R2[4->0], R1[0->5]
     36. R3[0->4], R2[4->0], R1[0->7]
     37. R3[0->4], R2[4->2], R1[2->1]
     38. R3[0->4], R2[4->2], R1[2->3]
     39. R3[0->4], R2[4->2], R1[2->5]
     40. R3[0->4], R2[4->2], R1[2->7]
     41. R3[0->4], R2[4->4], R1[4->1]
     42. R3[0->4], R2[4->4], R1[4->3]
     43. R3[0->4], R2[4->4], R1[4->5]
     44. R3[0->4], R2[4->4], R1[4->7]
     45. R3[0->4], R2[4->6], R1[6->1]
     46. R3[0->4], R2[4->6], R1[6->3]
     47. R3[0->4], R2[4->6], R1[6->5]
     48. R3[0->4], R2[4->6], R1[6->7]
     49. R3[2->0], R2[0->0], R1[0->1]
     50. R3[2->0], R2[0->0], R1[0->3]
     51. R3[2->0], R2[0->0], R1[0->5]
     52. R3[2->0], R2[0->0], R1[0->7]
     53. R3[2->0], R2[0->2], R1[2->1]
     54. R3[2->0], R2[0->2], R1[2->3]
     55. R3[2->0], R2[0->2], R1[2->5]
     56. R3[2->0], R2[0->2], R1[2->7]
     57. R3[2->0], R2[0->4], R1[4->1]
     58. R3[2->0], R2[0->4], R1[4->3]
     59. R3[2->0], R2[0->4], R1[4->5]
     60. R3[2->0], R2[0->4], R1[4->7]
     61. R3[2->0], R2[0->6], R1[6->1]
     62. R3[2->0], R2[0->6], R1[6->3]
     63. R3[2->0], R2[0->6], R1[6->5]
     64. R3[2->0], R2[0->6], R1[6->7]
     65. R3[2->2], R2[2->0], R1[0->1]
     66. R3[2->2], R2[2->0], R1[0->3]
     67. R3[2->2], R2[2->0], R1[0->5]
     68. R3[2->2], R2[2->0], R1[0->7]
     69. R3[2->2], R2[2->2], R1[2->1]
     70. R3[2->2], R2[2->2], R1[2->3]
     71. R3[2->2], R2[2->2], R1[2->5]
     72. R3[2->2], R2[2->2], R1[2->7]
     73. R3[2->2], R2[2->4], R1[4->1]
     74. R3[2->2], R2[2->4], R1[4->3]
     75. R3[2->2], R2[2->4], R1[4->5]
     76. R3[2->2], R2[2->4], R1[4->7]
     77. R3[2->2], R2[2->6], R1[6->1]
     78. R3[2->2], R2[2->6], R1[6->3]
     79. R3[2->2], R2[2->6], R1[6->5]
     80. R3[2->2], R2[2->6], R1[6->7]
     81. R3[2->4], R2[4->0], R1[0->1]
     82. R3[2->4], R2[4->0], R1[0->3]
     83. R3[2->4], R2[4->0], R1[0->5]
     84. R3[2->4], R2[4->0], R1[0->7]
