INPUT FILE: /Users/cc/Desktop/hamiltonian/stacking/stacking_examples_reverse/R1-C8_R2-C9_R3-C7.txt

Stacking Case (types read from header)
-------------------------------------
R1: C8 — m odd > 3, n = 2
R2: C9 — m odd > 3, n odd
R3: C7 — m odd > 3, n even > 2

Example 1
  R1: m=5, n=2
  R2: m=7, n=5
  R3: m=9, n=4
  #Solutions: 160
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
      1. R3[0->0], R2[0->0], R1[0->0]
      2. R3[0->0], R2[0->0], R1[0->2]
      3. R3[0->0], R2[0->0], R1[0->4]
      4. R3[0->0], R2[0->2], R1[2->0]
      5. R3[0->0], R2[0->2], R1[2->4]
      6. R3[0->0], R2[0->4], R1[4->0]
      7. R3[0->0], R2[0->4], R1[4->2]
      8. R3[0->0], R2[0->4], R1[4->4]
      9. R3[0->2], R2[2->0], R1[0->0]
     10. R3[0->2], R2[2->0], R1[0->2]
     11. R3[0->2], R2[2->0], R1[0->4]
     12. R3[0->2], R2[2->2], R1[2->0]
     13. R3[0->2], R2[2->2], R1[2->4]
     14. R3[0->2], R2[2->4], R1[4->0]
     15. R3[0->2], R2[2->4], R1[4->2]
     16. R3[0->2], R2[2->4], R1[4->4]
     17. R3[0->4], R2[4->0], R1[0->0]
     18. R3[0->4], R2[4->0], R1[0->2]
     19. R3[0->4], R2[4->0], R1[0->4]
     20. R3[0->4], R2[4->2], R1[2->0]
     21. R3[0->4], R2[4->2], R1[2->4]
     22. R3[0->4], R2[4->4], R1[4->0]
     23. R3[0->4], R2[4->4], R1[4->2]
     24. R3[0->4], R2[4->4], R1[4->4]
     25. R3[0->6], R2[6->0], R1[0->0]
     26. R3[0->6], R2[6->0], R1[0->2]
     27. R3[0->6], R2[6->0], R1[0->4]
     28. R3[0->6], R2[6->2], R1[2->0]
     29. R3[0->6], R2[6->2], R1[2->4]
     30. R3[0->6], R2[6->4], R1[4->0]
     31. R3[0->6], R2[6->4], R1[4->2]
     32. R3[0->6], R2[6->4], R1[4->4]
     33. R3[2->0], R2[0->0], R1[0->0]
     34. R3[2->0], R2[0->0], R1[0->2]
     35. R3[2->0], R2[0->0], R1[0->4]
     36. R3[2->0], R2[0->2], R1[2->0]
     37. R3[2->0], R2[0->2], R1[2->4]
     38. R3[2->0], R2[0->4], R1[4->0]
     39. R3[2->0], R2[0->4], R1[4->2]
     40. R3[2->0], R2[0->4], R1[4->4]
     41. R3[2->2], R2[2->0], R1[0->0]
     42. R3[2->2], R2[2->0], R1[0->2]
     43. R3[2->2], R2[2->0], R1[0->4]
     44. R3[2->2], R2[2->2], R1[2->0]
     45. R3[2->2], R2[2->2], R1[2->4]
     46. R3[2->2], R2[2->4], R1[4->0]
     47. R3[2->2], R2[2->4], R1[4->2]
     48. R3[2->2], R2[2->4], R1[4->4]
     49. R3[2->4], R2[4->0], R1[0->0]
     50. R3[2->4], R2[4->0], R1[0->2]
     51. R3[2->4], R2[4->0], R1[0->4]
     52. R3[2->4], R2[4->2], R1[2->0]
     53. R3[2->4], R2[4->2], R1[2->4]
     54. R3[2->4], R2[4->4], R1[4->0]
     55. R3[2->4], R2[4->4], R1[4->2]
     56. R3[2->4], R2[4->4], R1[4->4]
     57. R3[2->6], R2[6->0], R1[0->0]
     58. R3[2->6], R2[6->0], R1[0->2]
     59. R3[2->6], R2[6->0], R1[0->4]
     60. R3[2->6], R2[6->2], R1[2->0]
     61. R3[2->6], R2[6->2], R1[2->4]
     62. R3[2->6], R2[6->4], R1[4->0]
     63. R3[2->6], R2[6->4], R1[4->2]
